72 ; -1.52711789e+04 ; 3.28055588e+03 ; -5.14839730e+03 
73 ; -3.77934448e+04 ; -2.32071831e+03 ; -4.30944103e+02 
74 ; -4.09747827e+04 ; 7.28531066e+02 ; 1.53350352e+03 
75 ; -1.17366379e+04 ; -5.02998765e+03 ; -1.54600496e+03 
76 ; -5.69064818e+03 ; -3.21692879e+03 ; -8.11260191e+02 
77 ; -3.48379804e+01 ; -1.04726717e+03 ; -1.50817468e+02 
78 ; 6.03700745e+02 ; 1.08409528e+03 ; -7.01102752e+02 
79 ; 2.25329381e+02 ; -1.84916039e+02 ; 5.27166426e+02 
80 ; 6.24153436e+02 ; 2.65946610e+03 ; 9.08210052e+02 
81 ; -4.03063315e+04 ; -6.35518703e+02 ; -3.05158810e+02 
82 ; -3.98556969e+04 ; 9.59032818e+00 ; -8.50587485e+01 
83 ; -4.02343476e+04 ; -2.61552141e+03 ; -4.72596620e+02 
84 ; -4.00340458e+04 ; -8.22923714e+02 ; 6.57868953e+02 
85 ; -2.25699080e+04 ; -4.59792651e+02 ; -4.06992940e+03 
86 ; -3.58641237e+04 ; 6.73173969e+02 ; 1.19923938e+03 
87 ; -3.60260245e+04 ; 5.77088487e+01 ; 1.24993336e+03 
88 ; -3.54254281e+04 ; -1.63739633e+03 ; 2.74789427e+02 
89 ; -1.26996176e+04 ; -3.65274476e+03 ; -3.75780475e+03 
90 ; -7.57036702e+03 ; -4.20479388e+03 ; -3.36294503e+03 
91 ; 5.42698795e+02 ; 2.28806578e+02 ; 3.88438622e+02 
92 ; -1.16423220e+02 ; 6.12713272e+00 ; 7.57762283e+02 
93 ; 3.80690883e+02 ; -7.49590239e+02 ; 7.62696981e+02 
94 ; -2.80945079e+03 ; -2.50984566e+03 ; -1.66762904e+03 
95 ; -3.99993447e+04 ; 4.37719765e-01 ; 1.46121353e-01 
96 ; -3.99993280e+04 ; 5.97340233e-01 ; -3.27742896e-01 
97 ; -4.03588517e+04 ; -4.23423059e+03 ; 6.75453462e+02 
98 ; -4.52809093e+04 ; -2.50034976e+03 ; 2.36336837e+03 
99 ; -3.99411729e+04 ; -1.49081075e+02 ; 1.14121545e+02 
100 ; -4.07362941e+04 ; -9.31176166e+02 ; 7.17907590e+02 
101 ; -4.01426286e+04 ; -1.28068056e+02 ; 1.04052065e+02 
102 ; -3.99310436e+04 ; 3.54051288e+01 ; 1.75102117e+02 
103 ; -3.99973078e+04 ; -3.31232966e+01 ; 1.01248926e+01 
104 ; -3.99291615e+04 ; 2.07449247e+01 ; 3.77904384e+01 
105 ; -3.99945780e+04 ; -8.79474464e-02 ; -2.17716093e+00 
106 ; -4.00024408e+04 ; 8.57980967e-01 ; 7.16673200e-01 
107 ; -3.99980577e+04 ; 1.48896922e+00 ; -1.24375966e+00 
108 ; -4.00030101e+04 ; -1.95505223e-01 ; -1.37464349e+00 
109 ; -4.00004653e+04 ; -8.31481996e-02 ; -8.63623220e-03 
110 ; -4.00010437e+04 ; -8.98037980e-02 ; -4.68790517e-01 
111 ; -3.99979719e+04 ; 1.17155888e+00 ; 9.59829577e-01 
112 ; -4.00007733e+04 ; -2.25262621e-01 ; 4.85905984e-01 
113 ; -3.99925394e+04 ; 4.01290422e+00 ; 3.55025030e+00 
114 ; -4.00026119e+04 ; -8.23081248e-01 ; 1.99774604e+00 
115 ; -3.99797145e+04 ; 4.05798450e+00 ; 5.51301450e+00 
116 ; -4.00088060e+04 ; -2.14745653e+00 ; 6.87168297e+00 
117 ; -3.99860937e+04 ; -8.92783981e+01 ; -3.71989413e+01 
118 ; -4.00214191e+04 ; -4.77227100e+00 ; 1.04489775e+01 
119 ; -3.99996766e+04 ; 3.33950566e-01 ; -1.54172243e-01 
120 ; -4.00002471e+04 ; -4.71865091e-02 ; -3.26462482e-01 
121 ; -3.99996557e+04 ; 2.27007006e-01 ; 1.15987957e-01 
122 ; -4.00000716e+04 ; -3.51565940e-02 ; 1.98372682e-03 
123 ; -3.99989555e+04 ; 5.00626133e-01 ; 4.69601185e-01 
124 ; -4.00001658e+04 ; -9.76855030e-02 ; 2.61925613e-01 
125 ; -3.99974374e+04 ; 1.40749360e-01 ; 4.95508349e-01 
126 ; -4.00004640e+04 ; -2.52492004e-01 ; 8.26422092e-01 
127 ; -4.00049718e+04 ; -1.81924605e+01 ; -1.20955407e+01 
128 ; -3.99997769e+04 ; 1.41091592e-02 ; 6.73315536e-01 
129 ; -4.01044586e+04 ; -2.47403974e+02 ; -1.51023260e+02 
130 ; -3.99843275e+04 ; -5.42014177e+00 ; -1.77658658e+01 
131 ; -4.14087291e+04 ; -6.57099894e+02 ; -6.18346853e+02 
132 ; -3.93335211e+04 ; 1.34388228e+02 ; -2.94125293e+02 
133 ; -4.86492283e+04 ; -1.52895666e+03 ; 1.59321081e+03 
134 ; -3.51965480e+04 ; -9.72634942e+02 ; 1.91976879e+02 
135 ; -4.02522091e+04 ; -2.20843313e+02 ; 1.88312477e+02 
136 ; -3.99366508e+04 ; 1.18018146e+02 ; 3.48041793e+02 
137 ; -4.00550499e+04 ; -5.47363676e+01 ; 4.66995928e+01 
138 ; -3.99257038e+04 ; 2.19319547e+01 ; 8.15366447e+01 
139 ; -3.99884746e+04 ; -2.07446001e+01 ; 1.70657954e+00 
140 ; -3.99485564e+04 ; 9.42669705e+00 ; 1.63453994e+01 
141 ; -3.99950073e+04 ; 3.44157332e+00 ; -3.14314727e+00 
142 ; -4.00027210e+04 ; 1.08151068e+00 ; -3.35439815e+00 
143 ; -3.99987983e+04 ; 1.28795903e+00 ; -8.90629717e-01 
144 ; -4.00013012e+04 ; -1.41797397e-01 ; -1.46586318e+00 
145 ; -3.85499478e+04 ; -7.97569983e+02 ; 1.93586404e+03 
146 ; -4.40368555e+04 ; -1.13215906e+02 ; 1.02270706e+03 
147 ; -3.81668099e+04 ; -2.46840630e+03 ; -3.06149557e+03 
148 ; -3.92031428e+04 ; 6.15598561e+02 ; -1.22691307e+03 
149 ; -1.05683684e+02 ; -2.99176641e+02 ; 3.68124164e+02 
150 ; 6.72102341e+02 ; 2.88043860e+02 ; 1.12259440e+02 
151 ; -4.18061237e+04 ; -7.70681137e+02 ; 7.96925935e+02 
152 ; -3.99415649e+04 ; 4.20709156e+02 ; 1.36963428e+03 
153 ; -2.06854850e+03 ; -2.83980578e+03 ; -1.40263776e+03 
154 ; 2.04587644e+02 ; 8.76804187e+01 ; -3.07315918e+02 
