72 ; -7.58809477e-02 ; 4.47053280e-02 ; -6.69291649e-02 
73 ; -1.67434773e-01 ; 6.31379490e-02 ; -5.60227334e-03 
74 ; -1.87855897e-01 ; 8.32156425e-02 ; 1.99355457e-02 
75 ; -4.35932263e-02 ; 0.00000000e+00 ; -2.00980644e-02 
76 ; -1.96194381e-02 ; -3.54026205e-03 ; -1.05463825e-02 
77 ; 1.88365818e-03 ; -4.69713158e-03 ; -1.96062708e-03 
78 ; 6.32852584e-04 ; 3.75541709e-03 ; -9.11433578e-03 
79 ; 1.38583496e-03 ; -1.28076027e-03 ; 6.85316354e-03 
80 ; -2.34606077e-03 ; 1.08834716e-02 ; 1.18067307e-02 
81 ; -1.82154547e-01 ; 7.57057364e-02 ; -3.96706453e-03 
82 ; -1.81362122e-01 ; 7.77622450e-02 ; -1.10576373e-03 
83 ; -1.77966015e-01 ; 6.65563555e-02 ; -6.14375606e-03 
84 ; -1.80550207e-01 ; 7.43220865e-02 ; 8.55229639e-03 
85 ; -1.01796486e-01 ; 4.19192640e-02 ; -5.29090822e-02 
86 ; -1.64494452e-01 ; 7.29979827e-02 ; 1.55901120e-02 
87 ; -1.64030944e-01 ; 7.05133230e-02 ; 1.62491336e-02 
88 ; -1.57992775e-01 ; 6.16294314e-02 ; 3.57226256e-03 
89 ; -5.06604080e-02 ; 8.14426576e-03 ; -4.88514617e-02 
90 ; -2.62458219e-02 ; -4.36959647e-03 ; -4.37182853e-02 
91 ; 2.02310669e-03 ; -1.71927208e-05 ; 5.04970208e-03 
92 ; -5.41673561e-04 ; 2.54903733e-04 ; 9.85090968e-03 
93 ; 3.19384448e-03 ; -4.15298281e-03 ; 9.91506075e-03 
94 ; -7.88880204e-03 ; -5.94136871e-03 ; -2.16791775e-02 
95 ; -1.81997872e-01 ; 7.80007138e-02 ; 1.89957759e-06 
96 ; -1.81998107e-01 ; 7.80014076e-02 ; -4.26065765e-06 
97 ; -1.75376025e-01 ; 5.94340116e-02 ; 8.78089501e-03 
98 ; -2.01152455e-01 ; 7.69211817e-02 ; 3.07237888e-02 
99 ; -1.81441629e-01 ; 7.72069683e-02 ; 1.48358008e-03 
100 ; -1.83534344e-01 ; 7.51989218e-02 ; 9.33279867e-03 
101 ; -1.82399227e-01 ; 7.76954160e-02 ; 1.35267684e-03 
102 ; -1.81755288e-01 ; 7.80266284e-02 ; 2.27632752e-03 
103 ; -1.81923160e-01 ; 7.78440392e-02 ; 1.31623603e-04 
104 ; -1.81718138e-01 ; 7.79562544e-02 ; 4.91275700e-04 
105 ; -1.81975158e-01 ; 7.79890269e-02 ; -2.83030921e-05 
106 ; -1.82012779e-01 ; 7.80086634e-02 ; 9.31675161e-06 
107 ; -1.81994066e-01 ; 7.80029872e-02 ; -1.61688755e-05 
108 ; -1.82013315e-01 ; 7.80049802e-02 ; -1.78703654e-05 
109 ; -1.82001955e-01 ; 7.80005290e-02 ; -1.12271019e-07 
110 ; -1.82004574e-01 ; 7.80016265e-02 ; -6.09427672e-06 
111 ; -1.81993057e-01 ; 7.80013759e-02 ; 1.24777845e-05 
112 ; -1.82003079e-01 ; 7.80004829e-02 ; 6.31677779e-06 
113 ; -1.81973880e-01 ; 7.80037106e-02 ; 4.61532539e-05 
114 ; -1.82010279e-01 ; 7.80013482e-02 ; 2.59706985e-05 
115 ; -1.81915614e-01 ; 7.79789072e-02 ; 7.16691885e-05 
116 ; -1.82035880e-01 ; 7.80074007e-02 ; 8.93318786e-05 
117 ; -1.81762634e-01 ; 7.75666660e-02 ; -4.83586237e-04 
118 ; -1.82088151e-01 ; 7.80200533e-02 ; 1.35836708e-04 
119 ; -1.81999180e-01 ; 7.80008889e-02 ; -2.00423916e-06 
120 ; -1.82001032e-01 ; 7.80002671e-02 ; -4.24401226e-06 
121 ; -1.81998876e-01 ; 7.80003615e-02 ; 1.50784344e-06 
122 ; -1.82000257e-01 ; 7.79999797e-02 ; 2.57884487e-08 
123 ; -1.81996224e-01 ; 7.80002411e-02 ; 6.10481540e-06 
124 ; -1.82000564e-01 ; 7.79998788e-02 ; 3.40503297e-06 
125 ; -1.81988615e-01 ; 7.79956433e-02 ; 6.44160854e-06 
126 ; -1.82001619e-01 ; 7.79997559e-02 ; 1.07434872e-05 
127 ; -1.81987146e-01 ; 7.79269192e-02 ; -1.57242030e-04 
128 ; -1.81999012e-01 ; 7.79996291e-02 ; 8.75310197e-06 
129 ; -1.81992849e-01 ; 7.70780062e-02 ; -1.96330238e-03 
130 ; -1.81918121e-01 ; 7.79447771e-02 ; -2.30956255e-04 
131 ; -1.87128372e-01 ; 7.77572172e-02 ; -8.03850909e-03 
132 ; -1.79229578e-01 ; 7.73118326e-02 ; -3.82362880e-03 
133 ; -2.18372523e-01 ; 8.79092424e-02 ; 2.07117405e-02 
134 ; -1.58247655e-01 ; 6.42077797e-02 ; 2.49569942e-03 
135 ; -1.82716907e-01 ; 7.74869708e-02 ; 2.44806220e-03 
136 ; -1.81941897e-01 ; 7.84134517e-02 ; 4.52454331e-03 
137 ; -1.82143741e-01 ; 7.78582969e-02 ; 6.07094707e-04 
138 ; -1.81704720e-01 ; 7.79549129e-02 ; 1.05997638e-03 
139 ; -1.81907108e-01 ; 7.78831376e-02 ; 2.21855341e-05 
140 ; -1.81784314e-01 ; 7.79425765e-02 ; 2.12490192e-04 
141 ; -1.81983994e-01 ; 7.80059233e-02 ; -4.08609144e-05 
142 ; -1.82014489e-01 ; 7.80102267e-02 ; -4.36071759e-05 
143 ; -1.81997044e-01 ; 7.80035168e-02 ; -1.15781863e-05 
144 ; -1.82005644e-01 ; 7.80018921e-02 ; -1.90562214e-05 
145 ; -1.73847001e-01 ; 7.15434549e-02 ; 2.51662325e-02 
146 ; -2.00146921e-01 ; 8.53567358e-02 ; 1.32951918e-02 
147 ; -1.68845593e-01 ; 6.31940306e-02 ; -3.97994424e-02 
148 ; -1.79574717e-01 ; 7.92471019e-02 ; -1.59498700e-02 
149 ; 1.02533688e-04 ; -1.15517053e-03 ; 4.78561413e-03 
150 ; 2.49638012e-03 ; 0.00000000e+00 ; 1.45937271e-03 
151 ; -1.88715034e-01 ; 7.80153420e-02 ; 1.03600372e-02 
152 ; -1.82554503e-01 ; 7.98002781e-02 ; 1.78052456e-02 
153 ; -3.87427439e-03 ; -8.88744673e-03 ; -1.82342909e-02 
154 ; 7.59896962e-04 ; 0.00000000e+00 ; -3.99510693e-03 
